user_id,cohort_month,join_date,period,is_active,revenue
234,2023-05-01,2023-05-01,0,1,13
234,2023-05-01,2023-05-01,1,1,9
234,2023-05-01,2023-05-01,2,1,11
234,2023-05-01,2023-05-01,3,1,12
234,2023-05-01,2023-05-01,4,0,0
234,2023-05-01,2023-05-01,5,1,12
235,2023-08-01,2023-08-01,0,1,15
235,2023-08-01,2023-08-01,1,1,6
235,2023-08-01,2023-08-01,2,1,10
236,2023-07-01,2023-07-01,0,1,5
236,2023-07-01,2023-07-01,1,1,9
236,2023-07-01,2023-07-01,2,0,0
236,2023-07-01,2023-07-01,3,1,10
237,2023-05-01,2023-05-01,0,1,6
237,2023-05-01,2023-05-01,1,1,7
237,2023-05-01,2023-05-01,2,0,0
237,2023-05-01,2023-05-01,3,0,0
237,2023-05-01,2023-05-01,4,1,10
237,2023-05-01,2023-05-01,5,0,0
238,2023-04-01,2023-04-01,0,1,8
238,2023-04-01,2023-04-01,1,1,10
238,2023-04-01,2023-04-01,2,1,8
238,2023-04-01,2023-04-01,3,0,0
238,2023-04-01,2023-04-01,4,1,11
238,2023-04-01,2023-04-01,5,0,0
238,2023-04-01,2023-04-01,6,0,0
239,2023-07-01,2023-07-01,0,1,15
239,2023-07-01,2023-07-01,1,1,10
239,2023-07-01,2023-07-01,2,0,0
239,2023-07-01,2023-07-01,3,1,6
240,2023-02-01,2023-02-01,0,1,9
240,2023-02-01,2023-02-01,1,1,13
240,2023-02-01,2023-02-01,2,1,13
240,2023-02-01,2023-02-01,3,1,15
240,2023-02-01,2023-02-01,4,0,0
240,2023-02-01,2023-02-01,5,0,0
240,2023-02-01,2023-02-01,6,0,0
240,2023-02-01,2023-02-01,7,0,0
240,2023-02-01,2023-02-01,8,0,0
241,2023-06-01,2023-06-01,0,1,8
241,2023-06-01,2023-06-01,1,0,0
241,2023-06-01,2023-06-01,2,0,0
241,2023-06-01,2023-06-01,3,1,17
241,2023-06-01,2023-06-01,4,0,0
242,2023-01-01,2023-01-01,0,1,6
242,2023-01-01,2023-01-01,1,1,16
242,2023-01-01,2023-01-01,2,0,0
242,2023-01-01,2023-01-01,3,0,0
242,2023-01-01,2023-01-01,4,0,0
242,2023-01-01,2023-01-01,5,0,0
242,2023-01-01,2023-01-01,6,0,0
242,2023-01-01,2023-01-01,7,0,0
242,2023-01-01,2023-01-01,8,0,0
242,2023-01-01,2023-01-01,9,0,0
243,2023-07-01,2023-07-01,0,1,11
243,2023-07-01,2023-07-01,1,1,6
243,2023-07-01,2023-07-01,2,1,11
243,2023-07-01,2023-07-01,3,0,0
244,2023-07-01,2023-07-01,0,1,12
244,2023-07-01,2023-07-01,1,1,11
244,2023-07-01,2023-07-01,2,1,7
244,2023-07-01,2023-07-01,3,1,8
245,2023-01-01,2023-01-01,0,1,13
245,2023-01-01,2023-01-01,1,0,0
245,2023-01-01,2023-01-01,2,1,8
245,2023-01-01,2023-01-01,3,0,0
245,2023-01-01,2023-01-01,4,1,8
245,2023-01-01,2023-01-01,5,0,0
245,2023-01-01,2023-01-01,6,0,0
245,2023-01-01,2023-01-01,7,0,0
245,2023-01-01,2023-01-01,8,0,0
245,2023-01-01,2023-01-01,9,0,0
246,2023-08-01,2023-08-01,0,1,9
246,2023-08-01,2023-08-01,1,0,0
246,2023-08-01,2023-08-01,2,0,0
247,2023-05-01,2023-05-01,0,1,12
247,2023-05-01,2023-05-01,1,1,7
247,2023-05-01,2023-05-01,2,1,11
247,2023-05-01,2023-05-01,3,1,8
247,2023-05-01,2023-05-01,4,1,14
247,2023-05-01,2023-05-01,5,0,0
248,2023-08-01,2023-08-01,0,1,8
248,2023-08-01,2023-08-01,1,1,6
248,2023-08-01,2023-08-01,2,1,7
249,2023-01-01,2023-01-01,0,1,11
249,2023-01-01,2023-01-01,1,0,0
249,2023-01-01,2023-01-01,2,1,5
249,2023-01-01,2023-01-01,3,1,9
249,2023-01-01,2023-01-01,4,0,0
249,2023-01-01,2023-01-01,5,0,0
249,2023-01-01,2023-01-01,6,0,0
249,2023-01-01,2023-01-01,7,1,7
249,2023-01-01,2023-01-01,8,0,0
249,2023-01-01,2023-01-01,9,0,0
250,2023-02-01,2023-02-01,0,1,6
250,2023-02-01,2023-02-01,1,1,9
250,2023-02-01,2023-02-01,2,1,10
250,2023-02-01,2023-02-01,3,0,0
250,2023-02-01,2023-02-01,4,1,9
250,2023-02-01,2023-02-01,5,1,18
250,2023-02-01,2023-02-01,6,0,0
250,2023-02-01,2023-02-01,7,0,0
250,2023-02-01,2023-02-01,8,1,15
251,2023-05-01,2023-05-01,0,1,11
251,2023-05-01,2023-05-01,1,1,7
251,2023-05-01,2023-05-01,2,1,9
251,2023-05-01,2023-05-01,3,0,0
251,2023-05-01,2023-05-01,4,1,10
251,2023-05-01,2023-05-01,5,0,0
252,2023-02-01,2023-02-01,0,1,8
252,2023-02-01,2023-02-01,1,0,0
252,2023-02-01,2023-02-01,2,1,9
252,2023-02-01,2023-02-01,3,0,0
252,2023-02-01,2023-02-01,4,0,0
252,2023-02-01,2023-02-01,5,0,0
252,2023-02-01,2023-02-01,6,0,0
252,2023-02-01,2023-02-01,7,1,8
252,2023-02-01,2023-02-01,8,0,0
253,2023-04-01,2023-04-01,0,1,4
253,2023-04-01,2023-04-01,1,1,8
253,2023-04-01,2023-04-01,2,1,13
253,2023-04-01,2023-04-01,3,1,18
253,2023-04-01,2023-04-01,4,1,16
253,2023-04-01,2023-04-01,5,0,0
253,2023-04-01,2023-04-01,6,1,18
254,2023-07-01,2023-07-01,0,1,8
254,2023-07-01,2023-07-01,1,1,8
254,2023-07-01,2023-07-01,2,0,0
254,2023-07-01,2023-07-01,3,1,11
255,2023-02-01,2023-02-01,0,1,13
255,2023-02-01,2023-02-01,1,1,8
255,2023-02-01,2023-02-01,2,0,0
255,2023-02-01,2023-02-01,3,0,0
255,2023-02-01,2023-02-01,4,1,13
255,2023-02-01,2023-02-01,5,0,0
255,2023-02-01,2023-02-01,6,0,0
255,2023-02-01,2023-02-01,7,0,0
255,2023-02-01,2023-02-01,8,0,0
256,2023-07-01,2023-07-01,0,1,9
256,2023-07-01,2023-07-01,1,1,13
256,2023-07-01,2023-07-01,2,1,10
256,2023-07-01,2023-07-01,3,0,0
257,2023-02-01,2023-02-01,0,1,16
257,2023-02-01,2023-02-01,1,1,11
257,2023-02-01,2023-02-01,2,1,8
257,2023-02-01,2023-02-01,3,1,8
257,2023-02-01,2023-02-01,4,1,11
257,2023-02-01,2023-02-01,5,1,10
257,2023-02-01,2023-02-01,6,0,0
257,2023-02-01,2023-02-01,7,0,0
257,2023-02-01,2023-02-01,8,0,0
258,2023-02-01,2023-02-01,0,1,9
258,2023-02-01,2023-02-01,1,1,9
258,2023-02-01,2023-02-01,2,0,0
258,2023-02-01,2023-02-01,3,1,9
258,2023-02-01,2023-02-01,4,0,0
258,2023-02-01,2023-02-01,5,0,0
258,2023-02-01,2023-02-01,6,0,0
258,2023-02-01,2023-02-01,7,0,0
258,2023-02-01,2023-02-01,8,0,0
259,2023-06-01,2023-06-01,0,1,17
259,2023-06-01,2023-06-01,1,1,7
259,2023-06-01,2023-06-01,2,1,9
259,2023-06-01,2023-06-01,3,0,0
259,2023-06-01,2023-06-01,4,0,0
260,2023-08-01,2023-08-01,0,1,12
260,2023-08-01,2023-08-01,1,1,7
260,2023-08-01,2023-08-01,2,1,10
261,2023-02-01,2023-02-01,0,1,8
261,2023-02-01,2023-02-01,1,0,0
261,2023-02-01,2023-02-01,2,0,0
261,2023-02-01,2023-02-01,3,0,0
261,2023-02-01,2023-02-01,4,1,12
261,2023-02-01,2023-02-01,5,0,0
261,2023-02-01,2023-02-01,6,0,0
261,2023-02-01,2023-02-01,7,0,0
261,2023-02-01,2023-02-01,8,0,0
262,2023-03-01,2023-03-01,0,1,10
262,2023-03-01,2023-03-01,1,1,10
262,2023-03-01,2023-03-01,2,1,9
262,2023-03-01,2023-03-01,3,0,0
262,2023-03-01,2023-03-01,4,0,0
262,2023-03-01,2023-03-01,5,0,0
262,2023-03-01,2023-03-01,6,0,0
262,2023-03-01,2023-03-01,7,0,0
263,2023-10-01,2023-10-01,0,1,14
264,2023-10-01,2023-10-01,0,1,15
265,2023-06-01,2023-06-01,0,1,11
265,2023-06-01,2023-06-01,1,1,10
265,2023-06-01,2023-06-01,2,1,8
265,2023-06-01,2023-06-01,3,1,10
265,2023-06-01,2023-06-01,4,0,0
266,2023-05-01,2023-05-01,0,1,7
266,2023-05-01,2023-05-01,1,1,7
266,2023-05-01,2023-05-01,2,1,8
266,2023-05-01,2023-05-01,3,1,16
266,2023-05-01,2023-05-01,4,0,0
266,2023-05-01,2023-05-01,5,0,0
267,2023-04-01,2023-04-01,0,1,5
267,2023-04-01,2023-04-01,1,1,6
267,2023-04-01,2023-04-01,2,0,0
267,2023-04-01,2023-04-01,3,0,0
267,2023-04-01,2023-04-01,4,0,0
267,2023-04-01,2023-04-01,5,0,0
267,2023-04-01,2023-04-01,6,0,0
268,2023-07-01,2023-07-01,0,1,9
268,2023-07-01,2023-07-01,1,1,6
268,2023-07-01,2023-07-01,2,0,0
268,2023-07-01,2023-07-01,3,0,0
269,2023-06-01,2023-06-01,0,1,7
269,2023-06-01,2023-06-01,1,0,0
269,2023-06-01,2023-06-01,2,1,11
269,2023-06-01,2023-06-01,3,0,0
269,2023-06-01,2023-06-01,4,0,0
270,2023-03-01,2023-03-01,0,1,7
270,2023-03-01,2023-03-01,1,0,0
270,2023-03-01,2023-03-01,2,0,0
270,2023-03-01,2023-03-01,3,0,0
270,2023-03-01,2023-03-01,4,1,9
270,2023-03-01,2023-03-01,5,0,0
270,2023-03-01,2023-03-01,6,0,0
270,2023-03-01,2023-03-01,7,0,0
271,2023-01-01,2023-01-01,0,1,5
271,2023-01-01,2023-01-01,1,1,9
271,2023-01-01,2023-01-01,2,0,0
271,2023-01-01,2023-01-01,3,1,7
271,2023-01-01,2023-01-01,4,0,0
271,2023-01-01,2023-01-01,5,0,0
271,2023-01-01,2023-01-01,6,0,0
271,2023-01-01,2023-01-01,7,0,0
271,2023-01-01,2023-01-01,8,0,0
271,2023-01-01,2023-01-01,9,1,10
272,2023-02-01,2023-02-01,0,1,9
272,2023-02-01,2023-02-01,1,1,7
272,2023-02-01,2023-02-01,2,0,0
272,2023-02-01,2023-02-01,3,1,11
272,2023-02-01,2023-02-01,4,0,0
272,2023-02-01,2023-02-01,5,1,10
272,2023-02-01,2023-02-01,6,0,0
272,2023-02-01,2023-02-01,7,0,0
272,2023-02-01,2023-02-01,8,0,0
273,2023-10-01,2023-10-01,0,1,9
274,2023-05-01,2023-05-01,0,1,14
274,2023-05-01,2023-05-01,1,1,9
274,2023-05-01,2023-05-01,2,0,0
274,2023-05-01,2023-05-01,3,1,10
274,2023-05-01,2023-05-01,4,0,0
274,2023-05-01,2023-05-01,5,0,0
275,2023-05-01,2023-05-01,0,1,9
275,2023-05-01,2023-05-01,1,1,12
275,2023-05-01,2023-05-01,2,1,9
275,2023-05-01,2023-05-01,3,1,12
275,2023-05-01,2023-05-01,4,0,0
275,2023-05-01,2023-05-01,5,0,0
276,2023-05-01,2023-05-01,0,1,13
276,2023-05-01,2023-05-01,1,1,15
276,2023-05-01,2023-05-01,2,1,11
276,2023-05-01,2023-05-01,3,0,0
276,2023-05-01,2023-05-01,4,0,0
276,2023-05-01,2023-05-01,5,0,0
277,2023-08-01,2023-08-01,0,1,11
277,2023-08-01,2023-08-01,1,1,9
277,2023-08-01,2023-08-01,2,0,0
278,2023-01-01,2023-01-01,0,1,12
278,2023-01-01,2023-01-01,1,1,16
278,2023-01-01,2023-01-01,2,1,4
278,2023-01-01,2023-01-01,3,0,0
278,2023-01-01,2023-01-01,4,1,14
278,2023-01-01,2023-01-01,5,0,0
278,2023-01-01,2023-01-01,6,0,0
278,2023-01-01,2023-01-01,7,0,0
278,2023-01-01,2023-01-01,8,0,0
278,2023-01-01,2023-01-01,9,0,0
279,2023-01-01,2023-01-01,0,1,15
279,2023-01-01,2023-01-01,1,1,11
279,2023-01-01,2023-01-01,2,1,5
279,2023-01-01,2023-01-01,3,1,15
279,2023-01-01,2023-01-01,4,0,0
279,2023-01-01,2023-01-01,5,1,13
279,2023-01-01,2023-01-01,6,0,0
279,2023-01-01,2023-01-01,7,0,0
279,2023-01-01,2023-01-01,8,0,0
279,2023-01-01,2023-01-01,9,0,0
280,2023-03-01,2023-03-01,0,1,8
280,2023-03-01,2023-03-01,1,1,6
280,2023-03-01,2023-03-01,2,1,12
280,2023-03-01,2023-03-01,3,0,0
280,2023-03-01,2023-03-01,4,0,0
280,2023-03-01,2023-03-01,5,0,0
280,2023-03-01,2023-03-01,6,0,0
280,2023-03-01,2023-03-01,7,0,0
281,2023-05-01,2023-05-01,0,1,13
281,2023-05-01,2023-05-01,1,1,10
281,2023-05-01,2023-05-01,2,0,0
281,2023-05-01,2023-05-01,3,1,9
281,2023-05-01,2023-05-01,4,0,0
281,2023-05-01,2023-05-01,5,0,0
282,2023-07-01,2023-07-01,0,1,9
282,2023-07-01,2023-07-01,1,1,4
282,2023-07-01,2023-07-01,2,0,0
282,2023-07-01,2023-07-01,3,1,8
283,2023-05-01,2023-05-01,0,1,9
283,2023-05-01,2023-05-01,1,1,10
283,2023-05-01,2023-05-01,2,1,8
283,2023-05-01,2023-05-01,3,1,12
283,2023-05-01,2023-05-01,4,1,13
283,2023-05-01,2023-05-01,5,0,0
284,2023-05-01,2023-05-01,0,1,4
284,2023-05-01,2023-05-01,1,0,0
284,2023-05-01,2023-05-01,2,1,10
284,2023-05-01,2023-05-01,3,0,0
284,2023-05-01,2023-05-01,4,0,0
284,2023-05-01,2023-05-01,5,0,0
285,2023-10-01,2023-10-01,0,1,14
286,2023-02-01,2023-02-01,0,1,5
286,2023-02-01,2023-02-01,1,1,5
286,2023-02-01,2023-02-01,2,1,13
286,2023-02-01,2023-02-01,3,0,0
286,2023-02-01,2023-02-01,4,0,0
286,2023-02-01,2023-02-01,5,0,0
286,2023-02-01,2023-02-01,6,0,0
286,2023-02-01,2023-02-01,7,0,0
286,2023-02-01,2023-02-01,8,0,0
287,2023-06-01,2023-06-01,0,1,5
287,2023-06-01,2023-06-01,1,1,12
287,2023-06-01,2023-06-01,2,1,12
287,2023-06-01,2023-06-01,3,0,0
287,2023-06-01,2023-06-01,4,0,0
288,2023-06-01,2023-06-01,0,1,6
288,2023-06-01,2023-06-01,1,1,11
288,2023-06-01,2023-06-01,2,1,13
288,2023-06-01,2023-06-01,3,0,0
288,2023-06-01,2023-06-01,4,0,0
289,2023-05-01,2023-05-01,0,1,14
289,2023-05-01,2023-05-01,1,1,10
289,2023-05-01,2023-05-01,2,1,8
289,2023-05-01,2023-05-01,3,0,0
289,2023-05-01,2023-05-01,4,0,0
289,2023-05-01,2023-05-01,5,1,8
290,2023-09-01,2023-09-01,0,1,7
290,2023-09-01,2023-09-01,1,1,4
291,2023-03-01,2023-03-01,0,1,15
291,2023-03-01,2023-03-01,1,1,12
291,2023-03-01,2023-03-01,2,1,10
291,2023-03-01,2023-03-01,3,1,7
291,2023-03-01,2023-03-01,4,0,0
291,2023-03-01,2023-03-01,5,1,8
291,2023-03-01,2023-03-01,6,0,0
291,2023-03-01,2023-03-01,7,0,0
292,2023-10-01,2023-10-01,0,1,11
293,2023-04-01,2023-04-01,0,1,15
293,2023-04-01,2023-04-01,1,1,11
293,2023-04-01,2023-04-01,2,0,0
293,2023-04-01,2023-04-01,3,0,0
293,2023-04-01,2023-04-01,4,0,0
293,2023-04-01,2023-04-01,5,1,9
293,2023-04-01,2023-04-01,6,0,0
294,2023-06-01,2023-06-01,0,1,10
294,2023-06-01,2023-06-01,1,1,8
294,2023-06-01,2023-06-01,2,0,0
294,2023-06-01,2023-06-01,3,1,11
294,2023-06-01,2023-06-01,4,1,14
295,2023-06-01,2023-06-01,0,1,13
295,2023-06-01,2023-06-01,1,1,4
295,2023-06-01,2023-06-01,2,1,4
295,2023-06-01,2023-06-01,3,1,15
295,2023-06-01,2023-06-01,4,1,4
296,2023-09-01,2023-09-01,0,1,14
296,2023-09-01,2023-09-01,1,0,0
297,2023-05-01,2023-05-01,0,1,13
297,2023-05-01,2023-05-01,1,0,0
297,2023-05-01,2023-05-01,2,1,7
297,2023-05-01,2023-05-01,3,1,10
297,2023-05-01,2023-05-01,4,0,0
297,2023-05-01,2023-05-01,5,0,0
298,2023-03-01,2023-03-01,0,1,11
298,2023-03-01,2023-03-01,1,1,8
298,2023-03-01,2023-03-01,2,1,7
298,2023-03-01,2023-03-01,3,1,5
298,2023-03-01,2023-03-01,4,0,0
298,2023-03-01,2023-03-01,5,0,0
298,2023-03-01,2023-03-01,6,0,0
298,2023-03-01,2023-03-01,7,0,0
299,2023-01-01,2023-01-01,0,1,5
299,2023-01-01,2023-01-01,1,1,11
299,2023-01-01,2023-01-01,2,1,8
299,2023-01-01,2023-01-01,3,0,0
299,2023-01-01,2023-01-01,4,1,15
299,2023-01-01,2023-01-01,5,0,0
299,2023-01-01,2023-01-01,6,0,0
299,2023-01-01,2023-01-01,7,0,0
299,2023-01-01,2023-01-01,8,0,0
299,2023-01-01,2023-01-01,9,0,0
300,2023-04-01,2023-04-01,0,1,10
300,2023-04-01,2023-04-01,1,1,9
300,2023-04-01,2023-04-01,2,1,10
300,2023-04-01,2023-04-01,3,1,9
300,2023-04-01,2023-04-01,4,0,0
300,2023-04-01,2023-04-01,5,0,0
300,2023-04-01,2023-04-01,6,0,0
301,2023-09-01,2023-09-01,0,1,12
301,2023-09-01,2023-09-01,1,1,13
302,2023-01-01,2023-01-01,0,1,10
302,2023-01-01,2023-01-01,1,1,11
302,2023-01-01,2023-01-01,2,1,9
302,2023-01-01,2023-01-01,3,0,0
302,2023-01-01,2023-01-01,4,0,0
302,2023-01-01,2023-01-01,5,0,0
302,2023-01-01,2023-01-01,6,0,0
302,2023-01-01,2023-01-01,7,1,14
302,2023-01-01,2023-01-01,8,0,0
302,2023-01-01,2023-01-01,9,0,0
303,2023-09-01,2023-09-01,0,1,13
303,2023-09-01,2023-09-01,1,1,8
304,2023-06-01,2023-06-01,0,1,8
304,2023-06-01,2023-06-01,1,1,5
304,2023-06-01,2023-06-01,2,1,10
304,2023-06-01,2023-06-01,3,0,0
304,2023-06-01,2023-06-01,4,1,12
305,2023-02-01,2023-02-01,0,1,8
305,2023-02-01,2023-02-01,1,1,9
305,2023-02-01,2023-02-01,2,0,0
305,2023-02-01,2023-02-01,3,1,6
305,2023-02-01,2023-02-01,4,0,0
305,2023-02-01,2023-02-01,5,0,0
305,2023-02-01,2023-02-01,6,1,8
305,2023-02-01,2023-02-01,7,0,0
305,2023-02-01,2023-02-01,8,0,0
306,2023-04-01,2023-04-01,0,1,11
306,2023-04-01,2023-04-01,1,1,10
306,2023-04-01,2023-04-01,2,1,8
306,2023-04-01,2023-04-01,3,0,0
306,2023-04-01,2023-04-01,4,0,0
306,2023-04-01,2023-04-01,5,0,0
306,2023-04-01,2023-04-01,6,0,0
307,2023-06-01,2023-06-01,0,1,5
307,2023-06-01,2023-06-01,1,1,10
307,2023-06-01,2023-06-01,2,1,13
307,2023-06-01,2023-06-01,3,0,0
307,2023-06-01,2023-06-01,4,0,0
308,2023-04-01,2023-04-01,0,1,10
308,2023-04-01,2023-04-01,1,1,9
308,2023-04-01,2023-04-01,2,1,8
308,2023-04-01,2023-04-01,3,0,0
308,2023-04-01,2023-04-01,4,1,6
308,2023-04-01,2023-04-01,5,0,0
308,2023-04-01,2023-04-01,6,0,0
309,2023-02-01,2023-02-01,0,1,8
309,2023-02-01,2023-02-01,1,1,5
309,2023-02-01,2023-02-01,2,1,10
309,2023-02-01,2023-02-01,3,1,7
309,2023-02-01,2023-02-01,4,1,8
309,2023-02-01,2023-02-01,5,0,0
309,2023-02-01,2023-02-01,6,0,0
309,2023-02-01,2023-02-01,7,0,0
309,2023-02-01,2023-02-01,8,0,0
310,2023-07-01,2023-07-01,0,1,14
310,2023-07-01,2023-07-01,1,1,3
310,2023-07-01,2023-07-01,2,1,10
310,2023-07-01,2023-07-01,3,0,0
311,2023-07-01,2023-07-01,0,1,12
311,2023-07-01,2023-07-01,1,0,0
311,2023-07-01,2023-07-01,2,1,7
311,2023-07-01,2023-07-01,3,1,12
312,2023-02-01,2023-02-01,0,1,7
312,2023-02-01,2023-02-01,1,1,6
312,2023-02-01,2023-02-01,2,1,11
312,2023-02-01,2023-02-01,3,1,6
312,2023-02-01,2023-02-01,4,1,7
312,2023-02-01,2023-02-01,5,0,0
312,2023-02-01,2023-02-01,6,0,0
312,2023-02-01,2023-02-01,7,0,0
312,2023-02-01,2023-02-01,8,0,0
313,2023-03-01,2023-03-01,0,1,13
313,2023-03-01,2023-03-01,1,1,7
313,2023-03-01,2023-03-01,2,1,7
313,2023-03-01,2023-03-01,3,1,9
313,2023-03-01,2023-03-01,4,0,0
313,2023-03-01,2023-03-01,5,0,0
313,2023-03-01,2023-03-01,6,0,0
313,2023-03-01,2023-03-01,7,1,12
314,2023-03-01,2023-03-01,0,1,14
314,2023-03-01,2023-03-01,1,0,0
314,2023-03-01,2023-03-01,2,1,14
314,2023-03-01,2023-03-01,3,1,10
314,2023-03-01,2023-03-01,4,0,0
314,2023-03-01,2023-03-01,5,0,0
314,2023-03-01,2023-03-01,6,0,0
314,2023-03-01,2023-03-01,7,0,0
315,2023-07-01,2023-07-01,0,1,10
315,2023-07-01,2023-07-01,1,1,5
315,2023-07-01,2023-07-01,2,1,8
315,2023-07-01,2023-07-01,3,0,0
316,2023-08-01,2023-08-01,0,1,8
316,2023-08-01,2023-08-01,1,1,8
316,2023-08-01,2023-08-01,2,0,0
317,2023-08-01,2023-08-01,0,1,8
317,2023-08-01,2023-08-01,1,1,7
317,2023-08-01,2023-08-01,2,0,0
318,2023-10-01,2023-10-01,0,1,10
319,2023-08-01,2023-08-01,0,1,15
319,2023-08-01,2023-08-01,1,1,10
319,2023-08-01,2023-08-01,2,1,6
320,2023-04-01,2023-04-01,0,1,9
320,2023-04-01,2023-04-01,1,1,5
320,2023-04-01,2023-04-01,2,0,0
320,2023-04-01,2023-04-01,3,1,15
320,2023-04-01,2023-04-01,4,0,0
320,2023-04-01,2023-04-01,5,0,0
320,2023-04-01,2023-04-01,6,0,0
321,2023-02-01,2023-02-01,0,1,13
321,2023-02-01,2023-02-01,1,1,8
321,2023-02-01,2023-02-01,2,0,0
321,2023-02-01,2023-02-01,3,0,0
321,2023-02-01,2023-02-01,4,0,0
321,2023-02-01,2023-02-01,5,0,0
321,2023-02-01,2023-02-01,6,0,0
321,2023-02-01,2023-02-01,7,0,0
321,2023-02-01,2023-02-01,8,0,0
322,2023-07-01,2023-07-01,0,1,16
322,2023-07-01,2023-07-01,1,1,8
322,2023-07-01,2023-07-01,2,1,10
322,2023-07-01,2023-07-01,3,1,14
323,2023-10-01,2023-10-01,0,1,12
324,2023-10-01,2023-10-01,0,1,10
325,2023-03-01,2023-03-01,0,1,9
325,2023-03-01,2023-03-01,1,1,6
325,2023-03-01,2023-03-01,2,0,0
325,2023-03-01,2023-03-01,3,0,0
325,2023-03-01,2023-03-01,4,0,0
325,2023-03-01,2023-03-01,5,0,0
325,2023-03-01,2023-03-01,6,0,0
325,2023-03-01,2023-03-01,7,0,0
326,2023-03-01,2023-03-01,0,1,11
326,2023-03-01,2023-03-01,1,1,11
326,2023-03-01,2023-03-01,2,0,0
326,2023-03-01,2023-03-01,3,0,0
326,2023-03-01,2023-03-01,4,0,0
326,2023-03-01,2023-03-01,5,0,0
326,2023-03-01,2023-03-01,6,0,0
326,2023-03-01,2023-03-01,7,0,0
327,2023-01-01,2023-01-01,0,1,8
327,2023-01-01,2023-01-01,1,1,11
327,2023-01-01,2023-01-01,2,0,0
327,2023-01-01,2023-01-01,3,1,8
327,2023-01-01,2023-01-01,4,1,12
327,2023-01-01,2023-01-01,5,0,0
327,2023-01-01,2023-01-01,6,0,0
327,2023-01-01,2023-01-01,7,0,0
327,2023-01-01,2023-01-01,8,0,0
327,2023-01-01,2023-01-01,9,0,0
328,2023-02-01,2023-02-01,0,1,13
328,2023-02-01,2023-02-01,1,0,0
328,2023-02-01,2023-02-01,2,0,0
328,2023-02-01,2023-02-01,3,0,0
328,2023-02-01,2023-02-01,4,0,0
328,2023-02-01,2023-02-01,5,1,5
328,2023-02-01,2023-02-01,6,0,0
328,2023-02-01,2023-02-01,7,0,0
328,2023-02-01,2023-02-01,8,0,0
329,2023-06-01,2023-06-01,0,1,16
329,2023-06-01,2023-06-01,1,1,16
329,2023-06-01,2023-06-01,2,1,15
329,2023-06-01,2023-06-01,3,0,0
329,2023-06-01,2023-06-01,4,0,0
330,2023-06-01,2023-06-01,0,1,12
330,2023-06-01,2023-06-01,1,1,12
330,2023-06-01,2023-06-01,2,1,9
330,2023-06-01,2023-06-01,3,0,0
330,2023-06-01,2023-06-01,4,1,15
331,2023-04-01,2023-04-01,0,1,8
331,2023-04-01,2023-04-01,1,0,0
331,2023-04-01,2023-04-01,2,1,10
331,2023-04-01,2023-04-01,3,0,0
331,2023-04-01,2023-04-01,4,1,8
331,2023-04-01,2023-04-01,5,0,0
331,2023-04-01,2023-04-01,6,0,0
332,2023-04-01,2023-04-01,0,1,9
332,2023-04-01,2023-04-01,1,0,0
332,2023-04-01,2023-04-01,2,1,13
332,2023-04-01,2023-04-01,3,0,0
332,2023-04-01,2023-04-01,4,0,0
332,2023-04-01,2023-04-01,5,0,0
332,2023-04-01,2023-04-01,6,0,0
333,2023-09-01,2023-09-01,0,1,10
333,2023-09-01,2023-09-01,1,1,16
334,2023-05-01,2023-05-01,0,1,10
334,2023-05-01,2023-05-01,1,1,12
334,2023-05-01,2023-05-01,2,1,12
334,2023-05-01,2023-05-01,3,0,0
334,2023-05-01,2023-05-01,4,0,0
334,2023-05-01,2023-05-01,5,0,0
335,2023-09-01,2023-09-01,0,1,11
335,2023-09-01,2023-09-01,1,1,12
336,2023-10-01,2023-10-01,0,1,13
337,2023-04-01,2023-04-01,0,1,9
337,2023-04-01,2023-04-01,1,1,9
337,2023-04-01,2023-04-01,2,0,0
337,2023-04-01,2023-04-01,3,1,6
337,2023-04-01,2023-04-01,4,0,0
337,2023-04-01,2023-04-01,5,1,13
337,2023-04-01,2023-04-01,6,0,0
338,2023-03-01,2023-03-01,0,1,17
338,2023-03-01,2023-03-01,1,1,10
338,2023-03-01,2023-03-01,2,0,0
338,2023-03-01,2023-03-01,3,1,12
338,2023-03-01,2023-03-01,4,0,0
338,2023-03-01,2023-03-01,5,0,0
338,2023-03-01,2023-03-01,6,0,0
338,2023-03-01,2023-03-01,7,0,0
339,2023-10-01,2023-10-01,0,1,9
340,2023-07-01,2023-07-01,0,1,12
340,2023-07-01,2023-07-01,1,1,10
340,2023-07-01,2023-07-01,2,1,9
340,2023-07-01,2023-07-01,3,0,0
341,2023-03-01,2023-03-01,0,1,11
341,2023-03-01,2023-03-01,1,1,7
341,2023-03-01,2023-03-01,2,1,8
341,2023-03-01,2023-03-01,3,0,0
341,2023-03-01,2023-03-01,4,0,0
341,2023-03-01,2023-03-01,5,0,0
341,2023-03-01,2023-03-01,6,1,13
341,2023-03-01,2023-03-01,7,0,0
342,2023-07-01,2023-07-01,0,1,12
342,2023-07-01,2023-07-01,1,1,6
342,2023-07-01,2023-07-01,2,0,0
342,2023-07-01,2023-07-01,3,0,0
343,2023-06-01,2023-06-01,0,1,10
343,2023-06-01,2023-06-01,1,1,8
343,2023-06-01,2023-06-01,2,1,9
343,2023-06-01,2023-06-01,3,0,0
343,2023-06-01,2023-06-01,4,0,0
344,2023-10-01,2023-10-01,0,1,14
345,2023-03-01,2023-03-01,0,1,8
345,2023-03-01,2023-03-01,1,1,12
